origin	destination	destination_pop_size
el_salvador	saint_lucia	164464.0
el_salvador	puerto_rico	3578056.0
el_salvador	ecuador	16080778.0
el_salvador	guyana	735909.0
el_salvador	grenada	111219.0
el_salvador	guadeloupe	402119.0
el_salvador	antigua_barbuda	93581.0
puerto_rico	jamaica	2970340.0
puerto_rico	honduras	8893259.0
puerto_rico	colombia	47220856.0
puerto_rico	mexico	123166749.0
puerto_rico	saint_kitts_nevis	52329.0
puerto_rico	united_states	323995528.0
puerto_rico	saint_vincent_grenadines	102350.0
puerto_rico	paraguay	6862812.0
puerto_rico	nicaragua	5966798.0
puerto_rico	barbados	291495.0
puerto_rico	canada	35362905.0
puerto_rico	united_states_virgin_islands	102951.0
puerto_rico	martinique	385551.0
puerto_rico	peru	30741062.0
puerto_rico	curacao	149035.0
puerto_rico	panama	3705246.0
puerto_rico	uruguay	3351016.0
puerto_rico	bahamas	327316.0
puerto_rico	bermuda	70537.0
puerto_rico	aruba	113648.0
puerto_rico	suriname	585824.0
puerto_rico	costa_rica	4872543.0
puerto_rico	bolivia	10969649.0
puerto_rico	venezuela	30912302.0
puerto_rico	french_guiana	252338.0
puerto_rico	cayman_islands	57268.0
puerto_rico	brazil	205823665.0
puerto_rico	trinidad_tobago	1220479.0
puerto_rico	dominican_republic	10606865.0
puerto_rico	cuba	11179995.0
puerto_rico	guatemala	15189958.0
puerto_rico	chile	17650114.0
puerto_rico	turks_caicos_islands	51430.0
puerto_rico	haiti	10485800.0
puerto_rico	belize	353858.0
puerto_rico	argentina	43886748.0
puerto_rico	dominica	73757.0
puerto_rico	saint_lucia	164464.0
puerto_rico	el_salvador	6156670.0
puerto_rico	ecuador	16080778.0
puerto_rico	guyana	735909.0
puerto_rico	grenada	111219.0
puerto_rico	guadeloupe	402119.0
puerto_rico	antigua_barbuda	93581.0
ecuador	jamaica	2970340.0
ecuador	honduras	8893259.0
ecuador	colombia	47220856.0
ecuador	mexico	123166749.0
ecuador	saint_kitts_nevis	52329.0
ecuador	united_states	323995528.0
ecuador	saint_vincent_grenadines	102350.0
ecuador	paraguay	6862812.0
ecuador	nicaragua	5966798.0
ecuador	barbados	291495.0
ecuador	canada	35362905.0
ecuador	united_states_virgin_islands	102951.0
ecuador	martinique	385551.0
ecuador	peru	30741062.0
ecuador	curacao	149035.0
ecuador	panama	3705246.0
ecuador	uruguay	3351016.0
ecuador	bahamas	327316.0
ecuador	bermuda	70537.0
ecuador	aruba	113648.0
ecuador	suriname	585824.0
ecuador	costa_rica	4872543.0
ecuador	bolivia	10969649.0
ecuador	venezuela	30912302.0
ecuador	french_guiana	252338.0
ecuador	cayman_islands	57268.0
ecuador	brazil	205823665.0
ecuador	trinidad_tobago	1220479.0
ecuador	dominican_republic	10606865.0
ecuador	cuba	11179995.0
ecuador	guatemala	15189958.0
ecuador	chile	17650114.0
ecuador	turks_caicos_islands	51430.0
ecuador	haiti	10485800.0
ecuador	belize	353858.0
ecuador	argentina	43886748.0
ecuador	dominica	73757.0
ecuador	saint_lucia	164464.0
ecuador	el_salvador	6156670.0
ecuador	puerto_rico	3578056.0
ecuador	guyana	735909.0
ecuador	grenada	111219.0
ecuador	guadeloupe	402119.0
ecuador	antigua_barbuda	93581.0
guyana	jamaica	2970340.0
guyana	honduras	8893259.0
guyana	colombia	47220856.0
guyana	mexico	123166749.0
guyana	saint_kitts_nevis	52329.0
guyana	united_states	323995528.0
guyana	saint_vincent_grenadines	102350.0
guyana	paraguay	6862812.0
guyana	nicaragua	5966798.0
guyana	barbados	291495.0
guyana	canada	35362905.0
guyana	united_states_virgin_islands	102951.0
guyana	martinique	385551.0
guyana	peru	30741062.0
guyana	curacao	149035.0
guyana	panama	3705246.0
guyana	uruguay	3351016.0
guyana	bahamas	327316.0
guyana	bermuda	70537.0
guyana	aruba	113648.0
guyana	suriname	585824.0
guyana	costa_rica	4872543.0
guyana	bolivia	10969649.0
guyana	venezuela	30912302.0
guyana	french_guiana	252338.0
guyana	cayman_islands	57268.0
guyana	brazil	205823665.0
guyana	trinidad_tobago	1220479.0
guyana	dominican_republic	10606865.0
guyana	cuba	11179995.0
guyana	guatemala	15189958.0
guyana	chile	17650114.0
guyana	turks_caicos_islands	51430.0
guyana	haiti	10485800.0
guyana	belize	353858.0
guyana	argentina	43886748.0
guyana	dominica	73757.0
guyana	saint_lucia	164464.0
guyana	el_salvador	6156670.0
guyana	puerto_rico	3578056.0
guyana	ecuador	16080778.0
guyana	grenada	111219.0
guyana	guadeloupe	402119.0
guyana	antigua_barbuda	93581.0
grenada	jamaica	2970340.0
grenada	honduras	8893259.0
grenada	colombia	47220856.0
grenada	mexico	123166749.0
grenada	saint_kitts_nevis	52329.0
grenada	united_states	323995528.0
grenada	saint_vincent_grenadines	102350.0
grenada	paraguay	6862812.0
grenada	nicaragua	5966798.0
grenada	barbados	291495.0
grenada	canada	35362905.0
grenada	united_states_virgin_islands	102951.0
grenada	martinique	385551.0
grenada	peru	30741062.0
grenada	curacao	149035.0
grenada	panama	3705246.0
grenada	uruguay	3351016.0
grenada	bahamas	327316.0
grenada	bermuda	70537.0
grenada	aruba	113648.0
grenada	suriname	585824.0
grenada	costa_rica	4872543.0
grenada	bolivia	10969649.0
grenada	venezuela	30912302.0
grenada	french_guiana	252338.0
grenada	cayman_islands	57268.0
grenada	brazil	205823665.0
grenada	trinidad_tobago	1220479.0
grenada	dominican_republic	10606865.0
grenada	cuba	11179995.0
grenada	guatemala	15189958.0
grenada	chile	17650114.0
grenada	turks_caicos_islands	51430.0
grenada	haiti	10485800.0
grenada	belize	353858.0
grenada	argentina	43886748.0
grenada	dominica	73757.0
grenada	saint_lucia	164464.0
grenada	el_salvador	6156670.0
grenada	puerto_rico	3578056.0
grenada	ecuador	16080778.0
grenada	guyana	735909.0
grenada	guadeloupe	402119.0
grenada	antigua_barbuda	93581.0
guadeloupe	jamaica	2970340.0
guadeloupe	honduras	8893259.0
guadeloupe	colombia	47220856.0
guadeloupe	mexico	123166749.0
guadeloupe	saint_kitts_nevis	52329.0
guadeloupe	united_states	323995528.0
guadeloupe	saint_vincent_grenadines	102350.0
guadeloupe	paraguay	6862812.0
guadeloupe	nicaragua	5966798.0
guadeloupe	barbados	291495.0
guadeloupe	canada	35362905.0
guadeloupe	united_states_virgin_islands	102951.0
guadeloupe	martinique	385551.0
guadeloupe	peru	30741062.0
guadeloupe	curacao	149035.0
guadeloupe	panama	3705246.0
guadeloupe	uruguay	3351016.0
guadeloupe	bahamas	327316.0
guadeloupe	bermuda	70537.0
guadeloupe	aruba	113648.0
guadeloupe	suriname	585824.0
guadeloupe	costa_rica	4872543.0
guadeloupe	bolivia	10969649.0
guadeloupe	venezuela	30912302.0
guadeloupe	french_guiana	252338.0
guadeloupe	cayman_islands	57268.0
guadeloupe	brazil	205823665.0
guadeloupe	trinidad_tobago	1220479.0
guadeloupe	dominican_republic	10606865.0
guadeloupe	cuba	11179995.0
guadeloupe	guatemala	15189958.0
guadeloupe	chile	17650114.0
guadeloupe	turks_caicos_islands	51430.0
guadeloupe	haiti	10485800.0
guadeloupe	belize	353858.0
guadeloupe	argentina	43886748.0
guadeloupe	dominica	73757.0
guadeloupe	saint_lucia	164464.0
guadeloupe	el_salvador	6156670.0
guadeloupe	puerto_rico	3578056.0
guadeloupe	ecuador	16080778.0
guadeloupe	guyana	735909.0
guadeloupe	grenada	111219.0
guadeloupe	antigua_barbuda	93581.0
antigua_barbuda	jamaica	2970340.0
antigua_barbuda	honduras	8893259.0
antigua_barbuda	colombia	47220856.0
antigua_barbuda	mexico	123166749.0
antigua_barbuda	saint_kitts_nevis	52329.0
antigua_barbuda	united_states	323995528.0
antigua_barbuda	saint_vincent_grenadines	102350.0
antigua_barbuda	paraguay	6862812.0
antigua_barbuda	nicaragua	5966798.0
antigua_barbuda	barbados	291495.0
antigua_barbuda	canada	35362905.0
antigua_barbuda	united_states_virgin_islands	102951.0
antigua_barbuda	martinique	385551.0
antigua_barbuda	peru	30741062.0
antigua_barbuda	curacao	149035.0
antigua_barbuda	panama	3705246.0
antigua_barbuda	uruguay	3351016.0
antigua_barbuda	bahamas	327316.0
antigua_barbuda	bermuda	70537.0
antigua_barbuda	aruba	113648.0
antigua_barbuda	suriname	585824.0
antigua_barbuda	costa_rica	4872543.0
antigua_barbuda	bolivia	10969649.0
antigua_barbuda	venezuela	30912302.0
antigua_barbuda	french_guiana	252338.0
antigua_barbuda	cayman_islands	57268.0
antigua_barbuda	brazil	205823665.0
antigua_barbuda	trinidad_tobago	1220479.0
antigua_barbuda	dominican_republic	10606865.0
antigua_barbuda	cuba	11179995.0
antigua_barbuda	guatemala	15189958.0
antigua_barbuda	chile	17650114.0
antigua_barbuda	turks_caicos_islands	51430.0
antigua_barbuda	haiti	10485800.0
antigua_barbuda	belize	353858.0
antigua_barbuda	argentina	43886748.0
antigua_barbuda	dominica	73757.0
antigua_barbuda	saint_lucia	164464.0
antigua_barbuda	el_salvador	6156670.0
antigua_barbuda	puerto_rico	3578056.0
antigua_barbuda	ecuador	16080778.0
antigua_barbuda	guyana	735909.0
antigua_barbuda	grenada	111219.0
antigua_barbuda	guadeloupe	402119.0
