Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Morocco	MAR	Urban population (% of total)	SP.URB.TOTL.IN.ZS	29.357	29.849	30.345	30.846	31.353	31.862	32.377	32.896	33.419	33.946	34.477	35.012	35.675	36.349	37.029	37.714	38.405	39.099	39.798	40.502	41.21	41.92	42.634	43.347	44.063	44.779	45.498	46.219	46.943	47.666	48.391	49.117	49.844	50.569	51.295	51.692	52.022	52.35	52.678	53.007	53.335	53.662	53.99	54.317	54.644	55.126	55.64	56.153	56.665	57.175	57.684	58.191	58.697	59.2	59.699	60.195	60.685
Monaco	MCO	Urban population (% of total)	SP.URB.TOTL.IN.ZS	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Moldova	MDA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	23.424	24.216	25.027	25.856	26.703	27.566	28.447	29.345	30.26	31.189	32.068	32.879	33.701	34.531	35.372	36.222	37.082	37.948	38.822	39.64	40.387	41.136	41.891	42.649	43.412	44.176	44.944	45.714	46.488	46.856	46.762	46.669	46.575	46.481	46.387	46.294	46.2	46.101	46.002	45.902	45.803	45.704	45.605	45.506	45.407	45.308	45.209	45.11	45.011	44.936	44.886	44.859	44.857	44.879	44.925	44.995	45.089
Madagascar	MDG	Urban population (% of total)	SP.URB.TOTL.IN.ZS	10.642	10.971	11.309	11.657	12.014	12.379	12.747	13.074	13.41	13.751	14.1	14.526	14.964	15.411	15.869	16.334	16.755	17.184	17.622	18.068	18.524	18.988	19.461	19.943	20.434	20.933	21.442	21.959	22.487	23.021	23.566	24.119	24.681	25.251	25.536	25.796	26.058	26.321	26.586	26.853	27.121	27.391	27.663	27.936	28.211	28.814	29.425	30.043	30.67	31.298	31.929	32.562	33.196	33.832	34.468	35.105	35.741
Maldives	MDV	Urban population (% of total)	SP.URB.TOTL.IN.ZS	11.173	11.23	11.288	11.345	11.404	11.458	11.393	11.336	11.516	11.698	11.893	12.842	13.858	14.936	16.085	17.304	18.596	19.958	20.978	21.607	22.25	22.905	23.574	24.257	24.954	25.491	25.57	25.648	25.727	25.806	25.84	25.776	25.713	25.649	25.586	25.638	26.008	26.379	26.755	27.134	27.706	28.859	30.042	31.252	32.49	33.75	35.034	36.303	37.553	38.781	39.984	41.159	42.303	43.416	44.494	45.536	46.54
Middle East & North Africa	MEA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	34.96162916	35.71746169	36.48223202	37.25663614	38.05889334	38.89262351	39.67984181	40.40955337	41.14292352	41.88749136	42.64841966	43.39351472	44.14987412	44.91998999	45.65670122	46.36641666	47.06332087	47.70529341	48.32421243	48.93768768	49.55909465	50.17928402	50.79179335	51.39784841	51.99253454	52.56995029	53.1397167	53.61640054	54.01513043	54.37751247	54.83578758	55.20239521	55.29092109	55.70240743	56.09504814	56.67071794	56.99864266	57.34473402	57.71543402	58.09674657	58.47841142	58.85456444	59.22794036	59.60234253	59.98524744	60.38841895	60.80425045	61.20792848	61.60501366	62.00143474	62.38651011	62.76320565	63.13575087	63.49823261	63.84823463	64.18465912	64.50663811
Mexico	MEX	Urban population (% of total)	SP.URB.TOTL.IN.ZS	50.753	51.59	52.428	53.265	54.1	54.931	55.761	56.587	57.411	58.229	59.021	59.779	60.532	61.279	62.022	62.759	63.491	64.215	64.934	65.646	66.339	66.87	67.396	67.919	68.437	68.95	69.459	69.963	70.462	70.956	71.419	71.816	72.209	72.598	72.985	73.368	73.67	73.929	74.186	74.441	74.722	75.045	75.365	75.682	75.997	76.308	76.617	76.923	77.227	77.527	77.825	78.118	78.407	78.691	78.971	79.246	79.517
Marshall Islands	MHL	Urban population (% of total)	SP.URB.TOTL.IN.ZS	35.584	36.959	38.358	39.776	41.214	42.663	44.126	45.6	48.229	50.861	53.492	56.103	58.685	61.212	61.093	60.632	60.168	59.704	59.237	58.769	58.298	58.826	59.614	60.396	61.175	61.945	62.711	63.47	64.224	64.714	65.054	65.392	65.728	66.063	66.396	66.727	67.058	67.385	67.712	68.037	68.358	68.674	68.987	69.296	69.6	69.901	70.197	70.49	70.778	71.062	71.343	71.619	71.891	72.159	72.424	72.684	72.94
Middle income	MIC	Urban population (% of total)	SP.URB.TOTL.IN.ZS	24.47192479	24.99893082	25.49797069	25.96097294	26.4316763	26.66755085	26.89107625	27.12896477	27.36541414	27.59701195	27.82756087	28.07646248	28.35901057	28.68011557	29.04093571	29.344091	29.70473561	30.06922642	30.53491683	31.09354702	31.66069157	32.23646002	32.77438779	33.27091053	33.78208632	34.29396533	34.80153272	35.30282324	35.80267954	36.29126465	36.78132026	37.25637619	37.72970838	38.20508163	38.67720961	39.1508361	39.62576032	40.10745006	40.59607076	41.08947002	41.59260067	42.14616938	42.75352418	43.3704402	43.99438708	44.62227046	45.24367091	45.86251098	46.48518902	47.10947258	47.73528475	48.36150917	48.98280033	49.59487972	50.19646611	50.78737134	51.36659273
"Macedonia, FYR"	MKD	Urban population (% of total)	SP.URB.TOTL.IN.ZS	34.02	35.214	36.473	37.75	39.047	40.355	41.68	43.016	44.364	45.718	47.079	48.246	48.827	49.407	49.988	50.569	51.151	51.73	52.31	52.889	53.469	54.007	54.43	54.853	55.276	55.696	56.117	56.536	56.955	57.373	57.789	58.234	58.764	59.291	59.794	59.587	59.38	59.172	58.965	58.757	58.548	58.339	58.13	57.921	57.711	57.527	57.369	57.236	57.129	57.047	56.992	56.962	56.959	56.981	57.029	57.104	57.204
Mali	MLI	Urban population (% of total)	SP.URB.TOTL.IN.ZS	11.066	11.361	11.662	11.97	12.286	12.608	12.938	13.274	13.619	13.971	14.33	14.697	15.072	15.454	15.845	16.244	16.651	17.083	17.54	18.007	18.484	18.97	19.466	19.972	20.488	21.013	21.548	22.069	22.482	22.899	23.322	23.751	24.186	24.624	25.069	25.519	25.975	26.434	26.948	27.646	28.356	29.075	29.806	30.547	31.3	32.06	32.832	33.612	34.403	35.2	35.996	36.789	37.579	38.363	39.143	39.916	40.683
Malta	MLT	Urban population (% of total)	SP.URB.TOTL.IN.ZS	90.129	90.069	90.008	89.948	89.886	89.825	89.764	89.702	89.682	89.69	89.699	89.708	89.716	89.725	89.734	89.742	89.751	89.76	89.768	89.777	89.785	89.794	89.803	89.811	89.82	89.828	89.907	90.028	90.147	90.265	90.381	90.497	90.611	90.723	90.835	90.946	91.181	91.492	91.793	92.085	92.368	92.641	92.905	93.16	93.407	93.645	93.875	94.092	94.295	94.486	94.665	94.833	94.991	95.139	95.277	95.407	95.529
Myanmar	MMR	Urban population (% of total)	SP.URB.TOTL.IN.ZS	19.226	19.566	19.91	20.259	20.613	20.971	21.334	21.701	22.073	22.449	22.83	23.215	23.606	23.903	23.913	23.922	23.933	23.942	23.952	23.962	23.973	23.982	23.993	24.003	24.03	24.076	24.139	24.219	24.318	24.435	24.57	24.724	24.896	25.086	25.296	25.525	25.773	26.042	26.33	26.639	26.968	27.318	27.689	28.081	28.495	28.93	29.386	29.865	30.363	30.881	31.405	31.935	32.469	33.007	33.551	34.098	34.65
Middle East & North Africa (excluding high income)	MNA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	33.88262735	34.602602	35.32201274	36.04589173	36.78078837	37.55252947	38.27958292	38.92543597	39.59397539	40.26619633	40.94329164	41.6001374	42.27072021	42.94030957	43.58032957	44.20987744	44.82379656	45.37672588	45.90488616	46.42363145	46.95331164	47.48795879	48.01758437	48.54369235	49.06900527	49.57402749	50.07649788	50.51398556	50.8702684	51.19624679	51.65978975	51.98346928	52.36620818	52.76575842	53.16285328	53.51287426	53.85240642	54.2028892	54.57566461	54.95438628	55.3297343	55.69952276	56.06598228	56.42779275	56.78356003	57.14394322	57.50219345	57.83466601	58.15604493	58.47981121	58.80873253	59.14404134	59.48854584	59.83357301	60.17296346	60.50305807	60.82287904
Montenegro	MNE	Urban population (% of total)	SP.URB.TOTL.IN.ZS	18.788	19.502	20.237	20.993	21.77	22.566	23.383	24.22	25.079	25.955	26.853	27.769	28.706	29.659	30.632	31.622	32.63	33.652	34.69	35.744	36.813	37.892	38.984	40.088	41.204	42.325	43.456	44.594	45.739	46.886	48.037	49.165	50.218	51.267	52.317	53.365	54.412	55.451	56.488	57.518	58.544	59.559	60.568	61.568	62.02	62.2	62.38	62.56	62.739	62.918	63.096	63.274	63.457	63.643	63.832	64.026	64.223
Mongolia	MNG	Urban population (% of total)	SP.URB.TOTL.IN.ZS	35.679	37.682	39.73	41.056	41.585	42.114	42.647	43.181	43.717	44.336	45.052	45.77	46.491	47.211	47.933	48.656	49.381	50.103	50.827	51.488	52.083	52.676	53.268	53.86	54.452	55.04	55.628	56.215	56.8	57.078	57.033	56.987	56.942	56.896	56.851	56.805	56.76	56.714	56.669	56.623	57.133	58.222	59.304	60.378	61.443	62.494	63.535	64.564	65.581	66.58	67.567	68.538	69.472	70.366	71.222	72.04	72.823
Northern Mariana Islands	MNP	Urban population (% of total)	SP.URB.TOTL.IN.ZS	51.219	52.741	54.26	55.771	57.274	58.759	60.231	61.688	64.592	67.384	70.062	72.609	75.021	77.28	79.016	80.554	82.007	83.37	84.651	85.85	86.784	87.117	87.444	87.763	88.076	88.381	88.679	88.971	89.257	89.535	89.731	89.697	89.662	89.627	89.592	89.557	89.655	89.784	89.912	90.038	90.116	90.054	89.991	89.927	89.863	89.799	89.735	89.67	89.605	89.539	89.474	89.414	89.36	89.313	89.272	89.237	89.209
Mozambique	MOZ	Urban population (% of total)	SP.URB.TOTL.IN.ZS	4.769	4.949	5.144	5.345	5.555	5.771	5.996	6.229	6.471	6.72	6.979	7.361	7.864	8.397	8.963	9.563	10.2	10.872	11.584	12.336	13.131	14.051	15.035	16.074	17.172	18.326	19.541	20.815	22.152	23.545	25	25.487	25.98	26.479	26.984	27.495	28.013	28.535	28.742	28.92	29.098	29.277	29.457	29.637	29.818	29.999	30.182	30.364	30.548	30.745	30.955	31.179	31.417	31.669	31.934	32.214	32.508
Mauritania	MRT	Urban population (% of total)	SP.URB.TOTL.IN.ZS	6.88	7.435	8.031	8.671	9.357	10.09	10.874	11.712	12.606	13.554	14.564	15.636	16.773	17.971	19.237	20.569	21.971	23.327	24.627	25.975	27.371	28.81	30.295	31.822	33.391	34.994	36.634	38.305	39.782	40.551	41.325	42.104	42.887	43.672	44.462	45.254	46.049	46.845	47.643	48.442	49.244	50.043	50.832	51.61	52.375	53.127	53.866	54.592	55.303	56	56.682	57.348	58	58.636	59.255	59.859	60.446
Mauritius	MUS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	33.177	33.637	34.103	35.056	36.023	36.999	37.987	38.985	39.994	41.008	42.032	43.062	44.1	43.881	43.662	43.443	43.224	43.005	42.787	42.569	42.351	42.134	41.917	41.701	42.012	42.325	42.639	42.953	43.269	43.584	43.9	43.777	43.653	43.53	43.407	43.284	43.161	43.038	42.916	42.793	42.67	42.46	42.25	42.04	41.83	41.621	41.412	41.203	40.995	40.787	40.579	40.372	40.164	39.979	39.814	39.671	39.548
Malawi	MWI	Urban population (% of total)	SP.URB.TOTL.IN.ZS	4.39	4.489	4.59	4.694	4.8	4.908	5.018	5.249	5.505	5.773	6.053	6.345	6.651	6.97	7.304	7.652	8.015	8.394	8.636	8.841	9.05	9.263	9.481	9.704	9.931	10.163	10.4	10.641	10.934	11.243	11.56	11.885	12.218	12.558	12.907	13.263	13.629	14.002	14.384	14.522	14.61	14.698	14.786	14.875	14.964	15.054	15.144	15.235	15.326	15.427	15.54	15.663	15.798	15.944	16.102	16.272	16.454
Malaysia	MYS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	26.598	27.241	27.895	28.558	29.232	29.913	30.604	31.304	32.013	32.729	33.454	34.271	35.104	35.944	36.794	37.652	38.519	39.391	40.271	41.158	42.044	42.807	43.574	44.345	45.119	45.893	46.671	47.45	48.232	49.012	49.794	50.576	51.814	53.109	54.402	55.688	56.969	58.237	59.496	60.742	61.977	62.922	63.856	64.78	65.694	66.594	67.483	68.36	69.225	70.075	70.912	71.735	72.526	73.284	74.01	74.705	75.37
North America	NAC	Urban population (% of total)	SP.URB.TOTL.IN.ZS	69.91840256	70.31954524	70.73978371	71.15636541	71.56938765	71.97871764	72.3826157	72.76219843	73.13854969	73.5112239	73.8016579	73.85304381	73.85180832	73.85078437	73.84985926	73.84878913	73.84790522	73.86106458	73.87295229	73.8856528	73.93165844	74.07396731	74.22730726	74.38029808	74.53140481	74.68232531	74.83222473	74.96913873	75.10591112	75.24139385	75.43368281	75.79816497	76.18094154	76.55908612	76.93337583	77.30309116	77.67174204	78.04528452	78.41558663	78.78177063	79.10252488	79.29474129	79.460145	79.62481018	79.78933614	79.95104481	80.11409633	80.28532954	80.45557911	80.62475222	80.79198457	80.96092225	81.12994012	81.29997025	81.47078517	81.64156002	81.81331509
Namibia	NAM	Urban population (% of total)	SP.URB.TOTL.IN.ZS	17.909	18.334	18.748	19.17	19.6	20.035	20.478	20.929	21.387	21.852	22.292	22.559	22.829	23.1	23.374	23.651	23.929	24.21	24.493	24.778	25.066	25.355	25.611	25.861	26.113	26.366	26.621	26.877	27.136	27.395	27.656	27.919	28.336	28.823	29.316	29.813	30.316	30.823	31.335	31.851	32.373	32.898	33.766	34.709	35.666	36.632	37.61	38.598	39.597	40.601	41.616	42.637	43.666	44.679	45.678	46.66	47.625
New Caledonia	NCL	Urban population (% of total)	SP.URB.TOTL.IN.ZS	37.36	38.781	40.224	41.684	43.161	44.646	46.142	47.646	49.156	50.442	51.232	52.022	52.811	53.597	54.382	55.165	55.873	56.262	56.651	57.039	57.426	57.812	58.197	58.532	58.683	58.834	58.985	59.135	59.286	59.427	59.537	59.648	59.759	59.869	59.979	60.09	60.2	60.597	60.992	61.387	61.78	62.171	62.561	62.949	63.336	63.965	64.638	65.306	65.969	66.624	67.273	67.901	68.509	69.096	69.663	70.21	70.738
Niger	NER	Urban population (% of total)	SP.URB.TOTL.IN.ZS	5.793	5.896	6	6.259	6.529	6.809	7.1	7.493	7.906	8.339	8.794	9.271	9.772	10.296	10.845	11.419	12.021	12.648	13.025	13.233	13.443	13.656	13.871	14.09	14.312	14.536	14.763	14.993	15.209	15.289	15.368	15.449	15.529	15.61	15.691	15.773	15.855	15.937	16.02	16.103	16.186	16.27	16.365	16.471	16.59	16.72	16.863	17.018	17.185	17.366	17.559	17.766	17.986	18.22	18.469	18.732	19.01
Nigeria	NGA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	15.41	15.633	15.858	16.087	16.318	16.551	16.788	17.027	17.269	17.513	17.76	18.151	18.549	18.952	19.363	19.78	20.205	20.636	21.074	21.518	21.97	22.671	23.389	24.122	24.872	25.635	26.414	27.209	28.019	28.842	29.68	30.176	30.677	31.182	31.691	32.205	32.725	33.247	33.773	34.304	34.84	35.669	36.508	37.356	38.212	39.074	39.943	40.819	41.702	42.588	43.48	44.362	45.234	46.094	46.942	47.776	48.597
Nicaragua	NIC	Urban population (% of total)	SP.URB.TOTL.IN.ZS	39.581	40.03	40.481	41.005	41.855	42.707	43.565	44.427	45.293	46.16	47.03	47.777	48.017	48.257	48.497	48.737	48.977	49.217	49.457	49.697	49.938	50.177	50.418	50.658	50.898	51.138	51.378	51.618	51.858	52.098	52.337	52.577	52.817	53.056	53.295	53.534	53.775	54.016	54.256	54.496	54.737	54.976	55.216	55.455	55.695	55.933	56.181	56.437	56.701	56.974	57.255	57.544	57.841	58.146	58.459	58.779	59.107
Netherlands	NLD	Urban population (% of total)	SP.URB.TOTL.IN.ZS	59.752	60.02	60.204	60.387	60.57	60.753	60.936	61.118	61.3	61.481	61.663	61.913	62.232	62.55	62.867	63.183	63.498	63.811	64.123	64.435	64.745	65.104	65.511	65.916	66.319	66.719	67.117	67.513	67.906	68.296	68.684	69.329	70.223	71.1	71.962	72.809	73.64	74.453	75.25	76.03	76.795	77.83	79.113	80.341	81.514	82.63	83.636	84.539	85.402	86.242	87.061	87.837	88.575	89.271	89.91	90.496	91.032
Norway	NOR	Urban population (% of total)	SP.URB.TOTL.IN.ZS	49.92	50.998	52.653	54.302	55.944	57.568	59.179	60.77	62.34	63.881	65.396	66.23	66.725	67.216	67.703	68.187	68.667	69.142	69.614	70.081	70.545	70.787	70.918	71.049	71.18	71.31	71.44	71.57	71.699	71.828	71.956	72.265	72.665	73.061	73.453	73.764	74.039	74.309	74.375	75.086	76.081	76.561	76.999	77.23	77.275	77.49	77.889	78.234	78.526	78.815	79.102	79.385	79.665	79.939	80.208	80.473	80.734
Nepal	NPL	Urban population (% of total)	SP.URB.TOTL.IN.ZS	3.48	3.571	3.612	3.653	3.695	3.737	3.78	3.823	3.867	3.911	3.956	4.005	4.198	4.399	4.61	4.83	5.061	5.302	5.553	5.816	6.091	6.376	6.616	6.864	7.121	7.386	7.66	7.944	8.238	8.541	8.854	9.18	9.585	10.005	10.442	10.895	11.367	11.855	12.361	12.886	13.431	13.967	14.263	14.564	14.871	15.183	15.5	15.822	16.15	16.483	16.822	17.166	17.518	17.877	18.243	18.615	18.995
Nauru	NRU	Urban population (% of total)	SP.URB.TOTL.IN.ZS	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
New Zealand	NZL	Urban population (% of total)	SP.URB.TOTL.IN.ZS	75.998	76.525	77.133	77.73	78.317	78.891	79.421	79.852	80.277	80.695	81.106	81.491	81.819	82.141	82.46	82.774	83.028	83.128	83.229	83.328	83.428	83.511	83.552	83.592	83.633	83.673	83.78	84.025	84.268	84.506	84.742	84.933	85.034	85.134	85.234	85.333	85.421	85.485	85.549	85.613	85.677	85.764	85.9	86	86.026	86.052	86.078	86.104	86.13	86.148	86.165	86.183	86.2	86.223	86.251	86.284	86.322
OECD members	OED	Urban population (% of total)	SP.URB.TOTL.IN.ZS	62.45838219	62.9506355	63.4433232	63.95259155	64.46064141	64.96679372	65.46994559	65.98130831	66.47976783	66.96257166	67.4247501	67.81543439	68.17441337	68.5196282	68.86972763	69.20026624	69.45510855	69.69975142	69.94659841	70.18880447	70.43155069	70.72979679	71.01890173	71.29393385	71.55957176	71.82461758	72.09957935	72.34791168	72.68724511	72.95828233	73.24828164	73.53402327	73.79962743	74.06134856	74.31878806	74.57293966	74.80446665	75.02598411	75.24534351	75.4699645	75.69777301	76.04037696	76.43494195	76.81079288	77.17024088	77.5163602	77.83441997	78.13726431	78.43298696	78.71982126	78.99991449	79.27468652	79.53347559	79.77955543	80.01943674	80.25648598	80.48743598
Oman	OMN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	16.4	17.475	18.607	19.794	21.04	22.338	23.694	25.106	26.575	28.093	29.665	31.287	32.958	34.669	36.423	38.213	40.039	41.888	43.762	45.654	47.562	49.471	51.385	53.294	55.197	57.079	58.944	60.783	62.594	64.366	66.102	67.796	69.447	71.044	71.688	71.669	71.649	71.629	71.609	71.589	71.569	71.549	71.529	71.509	71.827	72.4	72.967	73.527	74.08	74.624	75.161	75.691	76.204	76.699	77.178	77.641	78.088
Other small states	OSS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	27.1943097	27.61677411	28.06733151	28.57310804	29.11984658	29.69140492	30.2574516	30.77314161	31.31387142	31.8756824	32.45889602	33.0762268	33.65509291	34.17050799	34.76972357	35.41745466	36.09317048	36.75313945	37.41945045	38.06048572	38.69586004	39.31514833	39.95197064	40.52028832	41.12236205	41.77451596	42.48823904	43.23504035	44.00055501	44.74501953	45.46358471	46.10867893	46.50755705	46.84835224	47.20803855	47.5606486	47.95105448	48.36401691	48.78795277	49.2412761	49.71795914	50.19043798	50.65111872	51.14113713	51.68568911	52.3203481	53.02825896	53.78474918	54.55900032	55.29919742	55.9608546	56.54685178	57.07244549	57.55131427	57.99999985	58.43064353	58.84387127
Pakistan	PAK	Urban population (% of total)	SP.URB.TOTL.IN.ZS	22.104	22.501	22.751	23.002	23.256	23.511	23.769	24.028	24.289	24.552	24.817	25.084	25.353	25.671	26.005	26.341	26.681	27.023	27.368	27.715	28.066	28.38	28.619	28.859	29.101	29.344	29.588	29.833	30.08	30.327	30.576	30.826	31.077	31.329	31.582	31.836	32.092	32.348	32.605	32.874	33.155	33.446	33.75	34.065	34.392	34.73	35.08	35.442	35.816	36.201	36.598	37.007	37.428	37.86	38.303	38.758	39.224
Panama	PAN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	41.249	41.853	42.494	43.137	43.784	44.431	45.08	45.732	46.385	47.038	47.64	47.919	48.199	48.479	48.759	49.038	49.319	49.598	49.879	50.159	50.447	50.786	51.126	51.465	51.805	52.143	52.482	52.82	53.159	53.497	53.903	54.757	55.609	56.456	57.301	58.141	58.978	59.807	60.632	61.451	62.198	62.494	62.789	63.083	63.377	63.669	63.96	64.251	64.54	64.828	65.115	65.405	65.698	65.994	66.292	66.592	66.895
Peru	PER	Urban population (% of total)	SP.URB.TOTL.IN.ZS	46.811	47.398	48.514	49.632	50.752	51.868	52.983	54.096	55.207	56.309	57.406	58.496	59.547	60.188	60.827	61.461	62.093	62.719	63.341	63.96	64.574	65.182	65.61	66.031	66.449	66.864	67.277	67.687	68.095	68.499	68.901	69.3	69.697	70.089	70.521	70.951	71.377	71.798	72.216	72.631	73.042	73.448	73.85	74.249	74.644	75.034	75.421	75.803	76.182	76.552	76.915	77.269	77.616	77.954	78.285	78.609	78.924
Philippines	PHL	Urban population (% of total)	SP.URB.TOTL.IN.ZS	30.297	30.555	30.816	31.077	31.34	31.604	31.869	32.135	32.403	32.672	32.979	33.493	34.012	34.533	35.059	35.56	35.917	36.275	36.635	36.997	37.481	38.571	39.675	40.789	41.915	43.046	44.185	45.331	46.483	47.636	48.59	48.53	48.47	48.41	48.35	48.29	48.23	48.17	48.11	48.05	47.955	47.684	47.414	47.143	46.872	46.603	46.333	46.063	45.793	45.524	45.255	45.017	44.81	44.633	44.488	44.373	44.289
Palau	PLW	Urban population (% of total)	SP.URB.TOTL.IN.ZS	56.823	57.114	57.405	57.696	57.987	58.276	58.565	58.853	59.142	59.429	59.715	60.001	60.287	60.571	60.855	61.138	61.421	61.702	61.983	62.263	62.542	63.409	64.422	65.421	66.409	67.38	68.188	68.541	68.892	69.24	69.593	69.966	70.337	70.704	71.069	71.431	71.158	70.732	70.302	69.869	69.963	71.626	73.235	74.784	76.275	77.7	79.021	80.241	81.367	82.404	83.358	84.234	85.039	85.776	86.452	87.071	87.636
Papua New Guinea	PNG	Urban population (% of total)	SP.URB.TOTL.IN.ZS	3.725	4.024	4.347	4.694	5.069	5.47	5.902	6.712	7.625	8.649	9.796	11.078	11.3	11.507	11.717	11.93	12.147	12.366	12.59	12.817	13.047	13.242	13.428	13.616	13.806	13.998	14.193	14.39	14.589	14.791	14.994	14.816	14.629	14.445	14.262	14.081	13.901	13.724	13.549	13.375	13.204	13.182	13.164	13.146	13.127	13.109	13.091	13.073	13.055	13.037	13.019	13	12.982	12.977	12.985	13.005	13.039
Poland	POL	Urban population (% of total)	SP.URB.TOTL.IN.ZS	47.892	48.527	48.926	49.326	49.727	50.126	50.526	50.926	51.326	51.726	52.125	52.668	53.324	53.977	54.629	55.28	55.929	56.575	57.22	57.712	58.086	58.459	58.831	59.202	59.573	59.942	60.31	60.676	61.043	61.225	61.27	61.315	61.359	61.404	61.449	61.493	61.538	61.583	61.627	61.672	61.716	61.761	61.787	61.676	61.564	61.452	61.341	61.229	61.116	61.004	60.892	60.78	60.688	60.617	60.568	60.539	60.531
Pre-demographic dividend	PRE	Urban population (% of total)	SP.URB.TOTL.IN.ZS	13.36054945	13.71801187	14.08741489	14.47498654	14.88300484	15.30550364	15.71206091	16.12727835	16.5683219	17.02381871	17.47640856	17.98150147	18.50344344	19.03203836	19.55811771	20.09709252	20.65106267	21.19551822	21.73504746	22.20577647	22.64312067	23.12710292	23.61901803	24.13172541	24.67642831	25.24009645	25.79781787	26.34899253	26.87353603	27.37821332	27.90155344	28.31079565	28.69094628	29.06070154	29.37193886	29.68648381	30.00561103	30.34547837	30.68735182	31.03268541	31.37749361	31.79289031	32.21190854	32.64962307	33.09555768	33.55704023	34.02650579	34.5060804	34.99370079	35.48903209	35.99354418	36.50390869	37.01961182	37.5385514	38.05923095	38.58045897	39.10219767
Puerto Rico	PRI	Urban population (% of total)	SP.URB.TOTL.IN.ZS	44.547	45.933	47.327	48.724	50.126	51.524	52.921	54.314	55.702	57.077	58.328	59.23	60.127	61.014	61.896	62.77	63.637	64.492	65.34	66.178	67.835	71.772	75.406	78.711	81.684	84.317	86.637	88.66	90.413	91.915	92.942	93.106	93.267	93.424	93.578	93.729	93.876	94.02	94.161	94.298	94.387	94.333	94.278	94.224	94.168	94.112	94.056	93.999	93.942	93.884	93.825	93.771	93.722	93.676	93.636	93.6	93.569
"Korea, Dem. People’s Rep."	PRK	Urban population (% of total)	SP.URB.TOTL.IN.ZS	40.195	41.162	42.136	43.116	44.102	45.091	46.084	47.081	49.012	51.609	54.2	54.702	55.204	55.703	56.202	56.7	56.74	56.78	56.82	56.86	56.9	57.049	57.198	57.346	57.495	57.644	57.792	57.94	58.088	58.236	58.384	58.531	58.679	58.826	58.939	59.018	59.097	59.176	59.255	59.334	59.412	59.491	59.57	59.648	59.727	59.805	59.884	59.962	60.04	60.118	60.21	60.316	60.436	60.569	60.715	60.875	61.048
Portugal	PRT	Urban population (% of total)	SP.URB.TOTL.IN.ZS	34.955	35.344	35.722	36.101	36.483	36.866	37.25	37.636	38.025	38.414	38.804	39.197	39.591	39.985	40.382	40.779	41.179	41.578	41.979	42.381	42.785	43.221	43.738	44.257	44.777	45.298	45.82	46.342	46.867	47.391	47.915	48.469	49.13	49.789	50.449	51.109	51.77	52.428	53.086	53.743	54.399	55.044	55.666	56.287	56.907	57.522	58.137	58.749	59.359	59.964	60.567	61.167	61.758	62.338	62.908	63.468	64.017
Paraguay	PRY	Urban population (% of total)	SP.URB.TOTL.IN.ZS	35.569	35.67	35.771	35.916	36.079	36.243	36.407	36.571	36.735	36.9	37.065	37.23	37.396	37.916	38.447	38.981	39.518	40.056	40.598	41.141	41.688	42.235	42.785	43.512	44.247	44.983	45.722	46.463	47.207	47.949	48.694	49.439	50.186	50.844	51.488	52.131	52.774	53.414	54.054	54.693	55.331	55.966	56.6	56.893	57.122	57.35	57.578	57.806	58.034	58.26	58.487	58.714	58.94	59.174	59.416	59.666	59.924
West Bank and Gaza	PSE	Urban population (% of total)	SP.URB.TOTL.IN.ZS																															67.709	68.219	68.726	69.227	69.724	70.216	70.705	71.187	71.524	71.747	71.969	72.189	72.409	72.627	72.845	73.061	73.276	73.491	73.704	73.919	74.136	74.356	74.577	74.8	75.026	75.252	75.481
